목록키,목록유형,목록명,파일데이터명,분류체계,제공기관코드,제공기관,관리 부서명,관리부서 전화번호,보유근거,수집방법,업데이트 주기,차기 등록 예정일,매체유형,전체행,확장자(데이터포맷),키워드,다운로드_활용신청건수,등록일,수정일,데이터 한계,제공형태,설명,기타 유의사항,공간범위,시간범위,비용부과유무,비용부과기준 및 단위,이용허락범위,API 유형,신청가능 트래픽,심의 유형,조회수,목록 URL,국가중점여부,표준데이터여부
15029326,FILE,광주광역시_소방학교 소방종합훈련장 운용 현황,광주광역시_소방학교 소방종합훈련장 운용 현황_20241231,교육 - 교육일반,6290000,광주광역시,광주소방학교,`06261388924,-,-,연간,2026-05-13,텍스트,13,csv,"소방훈련,소방교육,실습장,종합훈련,운용 현황",717,2018-05-06,2025-08-11,-,공공데이터포털에서 다운로드(원문파일등록),"광주광역시 소방학교의 소방종합훈련장 활용 데이터를 제공하며, 이와 관련하여 간단하게 설명드립니다.<br/>소방종합훈련장을 운용하는 과정은 총 13과정이며 각각 신임교육 1과정, 전문교육 10과정, 특수교육 1과정, 수탁교육 1과정입니다.(2024.12.31. 기준)<br/>앞서 밝힌 기준일자로 세부적으로 설명드리자면 신임교육은 소방사반으로 이루어져있으며 전문교육은 화재대응능력1급, 인명구조사1급, 유해화학물질사고대응 교관양성과정, 화학사고대응능력1급, 생활안전과정, 실물화재과정, 전문차량운용능력, 고층건축물 진압훈련, 소방위기본교육, 인명구조사2급 자격취득 과정으로 이루어져있으며, 특수교육은 소방기술경연대회 훈련, 수탁교육은 학교안전담당자과정으로 이루어져있습니다. 자세한 사항은 데이터 현황[붙임 파일]을 참고하여 주시길 바랍니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,2584,https://www.data.go.kr/data/15029326/fileData.do,N,N
15029327,FILE,대검찰청 무고죄 발생 및 처분 현황,2016년 무고죄 발생 및 처분 현황,법률 - 법무및검찰,1280000,대검찰청,정책기획과,`0234802865,-,-,수시,2019-04-15,텍스트,2,CSV,"대검찰청,범죄분석,무고죄 발생",2188,2018-04-16,2018-04-16,-,공공데이터포털에서 다운로드(원문파일등록),"대검찰청에서 발간하는 범죄분석을 토대로 무고죄의 발생, 처분 상황(기소, 기소이외 처분, 기소율)을 제공함
* 기소 : 구공판, 구약식
* 기소 이외 처분 : 혐의없음, 기소유예, 죄가안됨, 공소권없음, 기소중지, 참고인중지, 보호사건 송치(소년, 아동, 성매매, 가정), 공소보류 
* 가소율(%) = 기소 인원 / 처분인원 * 100(%)",-,-,-,무료,-,이용허락범위 제한 없음,-,-,-,3002,https://www.data.go.kr/data/15029327/fileData.do,N,N
15029331,FILE,서울특별시 강남구_건축사사무소 현황,서울특별시 강남구_건축사사무소 현황_20241223,산업고용 - 산업·중소기업일반,3220000,서울특별시 강남구,디지털도시과,`0234237943,-,-,연간,2026-01-06,텍스트,1084,csv,"설계,건설,시공,신고번호,회사명",1999,2019-09-05,2025-11-11,-,공공데이터포털에서 다운로드(원문파일등록),"서울특별시 강남구_건축사사무소 현황(https://data.seoul.go.kr/dataList/OA-14997/S/1/datasetView.do)<br/>사무소별로 신고번호, 영업구분, 신고구분, 도로명주소를 제공합니다.<br/>신고번호는 연도(YYYY)-지역( 예, 서울)로 구성되어 있으며, 영업구분은 등록영업중, 휴업, 전입영업중, 재개업영업중으로 구분되어 잇습니다. 신고구분에서는 사업체가 어떤 형태로 운영되고 있는지를 알 수 있으며 법인, 개인으로 나누어져 있습니다.  도로명주소는 해당 사무소가 실제로 위치하고 있는 장소를 확인할 수 있는 주소 체계로, 시, 구, 동, 그리고 도로 이름과 건물 번호 등이 포함되어 있습니다.",-,-,-,무료,건 ,공공저작물_출처표시 + 변경금지,-,-,-,5969,https://www.data.go.kr/data/15029331/fileData.do,N,N
15029333,FILE,대전광역시교육청_학원 및 교습소 등록 현황,대전광역시교육청_학원 및 교습소 등록 현황_20240630,교육 - 교육일반,7430000,대전광역시교육청,교육복지안전과,`0426168814,학원의 설립·운영 및 과외교습에 관한 법률,-,연간,2026-07-10,텍스트,1,xlsx,"학원,교습소,교습비,대전교육청,교습과정",2716,2020-01-22,2025-08-05,-,기관자체에서 다운로드(제공데이터URL기재),"""대전광역시교육청_학원 및 교습소 등록 현황"" 파일데이터는 대전광역시 내에 등록된 학원과 교습소에 대한 정보를 종합적으로 제공하는 공공데이터입니다. 이 데이터는 학원 및 교습소의 명칭, 설립일자, 운영 형태(학원 또는 교습소 구분), 소재지 주소, 교습 과목, 정원, 대표자 정보 등을 포함하고 있으며, 지역 내 사교육 기관의 운영 현황을 파악하는 데 활용됩니다.<br/>해당 데이터는 「학원의 설립·운영 및 과외교습에 관한 법률」에 따라 교육지원청 및 관련 부서에서 학원 및 교습소의 설립과 운영을 인가하는 절차 중 수집된 정보를 기반으로 하며, 현장 실사, 인허가 신청서, 변경 신고 등을 통해 정기적 또는 수시로 갱신됩니다. 또한 이 정보는 각 교육지원청의 교육행정정보시스템을 통해 통합 수집되어 대전광역시교육청 차원에서 관리됩니다.<br/>데이터는 월 단위로 정기적으로 업데이트되며, 신규 등록, 폐원, 명칭 변경, 소재지 이전 등의 변동사항을 반영하여 최신 현황을 유지합니다. 이 데이터는 사교육 시장의 동향 분석, 지역별 사교육 밀집도 조사, 교육정책 수립, 연구기관의 실증 분석, 민간 기업의 교육 관련 서비스 개발 등 다양한 분야에서 활용됩니다. 특히 학부모나 학생들이 지역 내 학원 정보를 비교·선택할 수 있도록 지원하는 데에도 유용하게 사용되고 있습니다.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,9628,https://www.data.go.kr/data/15029333/fileData.do,N,N
15029348,FILE,인천광역시_체육단체 현황,인천광역시_체육단체 현황_20250731,문화관광 - 체육,6280000,인천광역시,체육진흥과,`0324404085,-,-,연간,2026-10-09,텍스트,90,csv,"생활체육,여가,스포츠클럽,종목,골프,농구,축구",1450,2019-10-14,2025-09-16,-,공공데이터포털에서 다운로드(원문파일등록),"인천광역시 체육단체 현황 공공데이터는 인천시의 각종 체육 동호회 단체에 대한 정보를 담고 있습니다.<br/>이 데이터는 종목, 동호회 수, 동호인 수, 각 군구별  종목별 통계자료에 대한 정보를 제공하고 있습니다.<br/><br/><AI학습용 데이터 활용><br/>이 데이터는 시민의 체육 활동 수요와 현황을 보여주므로 AI 학습용으로 좋습니다.<br/>1. 스포츠 인프라 최적화: AI는 데이터를 학습하여 특정 지역의 스포츠 단체 수와 종류, 회원 수 등을 분석합니다. 이를 통해 어떤 지역에 어떤 종류의 체육 시설이 부족한지, 어떤 종목에 대한 시민들의 수요가 높은지 파악할 수 있습니다.",공란 사유: 데이터 미집계,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,2988,https://www.data.go.kr/data/15029348/fileData.do,N,N
15029354,FILE,충청북도_여성기업 현황,충청북도_여성기업 현황_20250731,산업고용 - 산업·중소기업일반,6430000,충청북도,경제기업과,`0432203226,-,-,반기,2026-01-24,텍스트,2390,csv,"고용,복지,창업,중소기업,여성기업",2311,2019-09-16,2025-11-03,-,공공데이터포털에서 다운로드(원문파일등록),"충청북도 소재  여성기업등록 현황을 제공합니다.<br/>첫번째 업체별 사업자 번호, 두번째 업체명, 세번째 대표자 이름,  네번째 상시근로자 수, 다섯번째 전화번호, 여섯번째 팩스번호, 일곱번째 소재지, 여덟번째 주업종, 아홉번째 주요 생산품목 등 현황을 제공하여 도내 여성기업 현황 컬럼 정보를 제공하고 있습니다.<br/>(""25년 7월 기준으로 작성된 자료이며 매년 반기별로 현행화 하고 있음)<br/>※ 전화번호는 핸드폰 연락처로 등록된 업체는 개인정보 보호를 위해 삭제하여 제공하고 있으며, 일반전화번호 등록시 현행화 할 예정임.",전화번화의 경우 휴대폰 번호만 공개된 경우 개인정보이므로 공개할 수 없어 빈값이 다수 존재합니다/업체에서 제공하지 않는 경우 팩스번호는 빈칸일 수 있습니다,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,4168,https://www.data.go.kr/data/15029354/fileData.do,N,N
15029361,FILE,충청북도_분기별날씨현황,충청북도_분기별날씨현황_20250630,환경기상 - 대기,6430000,충청북도,과학기술정책과,`0432208445,-,기상청 기후분석보고서,분기,2025-12-23,텍스트,36,csv,"기온,강수량,일조량,지역날씨,최대풍속",25823,2018-10-19,2025-09-23,-,공공데이터포털에서 다운로드(원문파일등록),"이 자료는 충청북도의 분기별 날씨 현황을 정리한 것으로, 기온·강수량·일조시간·풍속(월별 올해, 작년의 최대순간풍속만 제공하여(상순 열에 값 표기/중순,하순 데이터 값은 0) 등 주요 기상 지표를 올해, 작년, 그리고 평년과 비교할 수 있도록 구성되어 있습니다. 예를 들어 평균기온은 계절별로 올해와 과거를 비교하여 기후 변화의 추세를 파악할 수 있게 하였고, 강수량 자료는 집중호우나 가뭄 등 기후 재해 가능성을 분석하는 데 활용할 수 있습니다.  ※일조현황:- 5개 지점(청주, 충주, 제천, 보은, 영동) 순별 일조합(일조시간) 평균값입니다.(2025년 기준)  ※「기후통계지침」에 따라 통계값이 합계값인 경우에는 관측자료 누락시 통계값을 산출하지 않음<br/>",「기후통계지침」에 따라 통계값이 합계값인 경우에는 관측자료 누락시 통계값을 산출하지 않아 값이 없을 수 있음,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,135451,https://www.data.go.kr/data/15029361/fileData.do,N,N
15029365,FILE,충청북도 충주시_자동차 등록현황,충청북도 충주시_자동차 등록현황_20251031,교통물류 - 물류등기타,4390000,충청북도 충주시,정보통신과,`0438505312,-,-,연간,2026-10-31,텍스트,153,csv,"차량등록,읍면동통계,사업용 및 비사업용,차량종류,자동차현황,교통행",1223,2019-09-10,2025-11-05,-,공공데이터포털에서 다운로드(원문파일등록),"본 데이터는 충청북도 충주시의 법정도별 자동차 등록 현황을 제공하는 자료로, 구분(비사업용/사업용), 차량유형(승용, 승합, 화물, 특수), 차량규모(경형, 소형, 중형, 대형) 등의 항목으로 구성되어 있음. 이를 통해 지역별 자동차 보급 수준과 차량 구조를 정량적으로 파악할 수 있으며, 교통행정 및 도시계획 수립에 기초자료로 활용됨. 특히 비사업용 차량과 사업용 차량의 비중을 비교하거나 차량 종류별·규모별 분포를 분석하면 교통수요 관리, 주차 정책, 대중교통 연계 정책 마련 등에서 중요한 참고자료가 됨. 또한 장기적 추세 분석을 통해 자동차 증가 추이, 교통 혼잡도 변화, 환경영향 평가 등 다양한 정책적 활용이 가능함.",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3207,https://www.data.go.kr/data/15029365/fileData.do,N,N
15029370,FILE,충청북도_ 소음측정지점 정보,충청북도_ 소음측정지점 정보_20250616,환경기상 - 환경일반,6430000,충청북도,보건환경연구원 환경조사과,`0432205974,-,-,연간,2026-06-16,텍스트,65,csv,"소음,대기,환경,측정망,도시지역",1189,2019-04-03,2025-06-16,-,공공데이터포털에서 다운로드(원문파일등록),"충청북도의 소음측정망 측정지점에 대한 정보입니다. <br/> - 구성 : 측정지역, 법적구분, 용도구분, 측정지역, 지역구분, 측정지점, 가로세로좌표 등<br/> - 측정지점 :  도시지역 65개 지점(청주 35, 충주 15, 제천 15개 지점) <br/> - 지점별 매분기 1회 (낮시간대 4회, 밤시간대 2회) 측정<br/> - 측정망 선정기준 : 관할지역내 주요 도시 중 인구수, 면적 등을 고려하여 정온한 생활 유지에 가장 영향이 큰 도시부터 선정<br/> - 지역구분 원칙<br/>    ① ""가"" 지역 - 녹지, 전용주거, 종합병원, 학교지역<br/>    ② ""나""지역 - 일반주거, 준주거지역<br/>    ③ ""다""지역 - 상업, 준공업지역<br/>    ④ ""라""지역 - 일반공업, 전용공업지역",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,3003,https://www.data.go.kr/data/15029370/fileData.do,N,N
15029373,FILE,인천광역시 연수구_행정구역별 현황,인천광역시 연수구_행정구역별 현황_20250801,공공행정 - 일반행정,3520000,인천광역시 연수구,자치행정과,`0327497235,-,-,연간,2026-08-13,텍스트,7,csv,"동별,면적,토지,행정구역,행정동면적",1179,2018-04-26,2025-08-21,-,공공데이터포털에서 다운로드(원문파일등록),"이 자료는 인천광역시 연수구의 행정구역별 면적 변화를 한눈에 파악할 수 있도록 2000년부터 2025년까지 5개년 단위로 정리한 통계 데이터입니다. 각 연도별로 동(행정동) 단위 면적이 수록되어 있어, 도시계획, 행정구역 조정, 인구밀도 분석, 지역개발 전략 수립 등의 기초자료로 활용이 가능합니다. 또한 시계열 비교를 통해 특정 동의 성장 추이, 도시 확장 및 행정구역 변동 여부를 파악할 수 있어 학술연구나 공공정책 수립에도 유용합니다. 본 데이터는 연수구 내 공간정보 및 행정구역 변화에 관심 있는 연구자, 정책입안자, 지역주민 등 다양한 수요자의 정보 활용을 지원합니다.<br/>(행정구역(동)명 : 옥련동, 선학동, 연수동, 청학동, 동춘동, 송도동)",-,-,-,무료,건 ,이용허락범위 제한 없음,-,-,-,4767,https://www.data.go.kr/data/15029373/fileData.do,N,N
